result|value|timestamp
nodeID://b13709042|6.5|2020-01-15T15:00:00Z
nodeID://b13709043|6.5|2020-01-15T15:00:00Z
nodeID://b13709044|6.11|2020-01-15T16:00:00Z
nodeID://b13709045|6.11|2020-01-15T16:00:00Z
nodeID://b13709046|6.11|2020-01-15T16:00:00Z
nodeID://b13709047|5.81|2020-01-15T17:00:00Z
nodeID://b13709048|5.81|2020-01-15T17:00:00Z
nodeID://b13709049|5.81|2020-01-15T17:00:00Z
nodeID://b13709050|5.5|2020-01-15T18:00:00Z
nodeID://b13709051|5.5|2020-01-15T18:00:00Z
nodeID://b13709052|5.5|2020-01-15T18:00:00Z
nodeID://b13709053|5.11|2020-01-15T19:00:00Z
nodeID://b13709056|5.11|2020-01-15T19:00:00Z
nodeID://b13709059|5.11|2020-01-15T19:00:00Z
nodeID://b13709062|5|2020-01-15T20:00:00Z
nodeID://b13709065|5|2020-01-15T20:00:00Z
nodeID://b13709068|5|2020-01-15T20:00:00Z
nodeID://b13709071|4.81|2020-01-15T21:00:00Z
nodeID://b13709074|4.81|2020-01-15T21:00:00Z
nodeID://b13709077|4.81|2020-01-15T21:00:00Z
nodeID://b13709080|4.9|2020-01-15T22:00:00Z
nodeID://b13709083|4.9|2020-01-15T22:00:00Z
nodeID://b13709086|4.9|2020-01-15T22:00:00Z
nodeID://b13709089|4.9|2020-01-15T23:00:00Z
nodeID://b13709092|4.9|2020-01-15T23:00:00Z
nodeID://b13709095|4.9|2020-01-15T23:00:00Z
nodeID://b13724425|5.21|2020-01-16T00:00:00Z
nodeID://b13724426|5.21|2020-01-16T00:00:00Z
nodeID://b13724427|5.21|2020-01-16T00:00:00Z
nodeID://b13724428|5|2020-01-16T01:00:00Z
nodeID://b13724429|5|2020-01-16T01:00:00Z
nodeID://b13724430|5|2020-01-16T01:00:00Z
nodeID://b13724431|4.9|2020-01-16T02:00:00Z
nodeID://b13724432|4.9|2020-01-16T02:00:00Z
nodeID://b13724433|4.9|2020-01-16T02:00:00Z
nodeID://b13724434|4.61|2020-01-16T03:00:00Z
nodeID://b13724435|4.61|2020-01-16T03:00:00Z
nodeID://b13724436|4.61|2020-01-16T03:00:00Z
nodeID://b13724437|4.31|2020-01-16T04:00:00Z
nodeID://b13724438|4.31|2020-01-16T04:00:00Z
nodeID://b13724439|4.31|2020-01-16T04:00:00Z
nodeID://b13724440|3.81|2020-01-16T05:00:00Z
nodeID://b13724441|3.81|2020-01-16T05:00:00Z
nodeID://b13724442|3.81|2020-01-16T05:00:00Z
nodeID://b13724443|3.21|2020-01-16T06:00:00Z
nodeID://b13724444|3.21|2020-01-16T06:00:00Z
nodeID://b13724445|3.21|2020-01-16T06:00:00Z
nodeID://b13724446|3.11|2020-01-16T07:00:00Z
nodeID://b13724447|3.11|2020-01-16T07:00:00Z
nodeID://b13724448|3.11|2020-01-16T07:00:00Z
nodeID://b13724449|4.71|2020-01-16T08:00:00Z
nodeID://b13724450|4.71|2020-01-16T08:00:00Z
nodeID://b13724451|4.71|2020-01-16T08:00:00Z
nodeID://b13724452|5.81|2020-01-16T09:00:00Z
nodeID://b13724453|5.81|2020-01-16T09:00:00Z
nodeID://b13724454|5.81|2020-01-16T09:00:00Z
nodeID://b13724455|6.81|2020-01-16T10:00:00Z
nodeID://b13724456|6.81|2020-01-16T10:00:00Z
nodeID://b13724457|6.81|2020-01-16T10:00:00Z
nodeID://b13724458|7.31|2020-01-16T11:00:00Z
nodeID://b13724459|7.31|2020-01-16T11:00:00Z
nodeID://b13724460|7.31|2020-01-16T11:00:00Z
nodeID://b13724461|7.9|2020-01-16T12:00:00Z
nodeID://b13724462|7.9|2020-01-16T12:00:00Z
nodeID://b13724463|7.9|2020-01-16T12:00:00Z
nodeID://b13724464|8|2020-01-16T13:00:00Z
nodeID://b13724465|8|2020-01-16T13:00:00Z
nodeID://b13724466|8|2020-01-16T13:00:00Z
nodeID://b13724467|8.31|2020-01-16T14:00:00Z
nodeID://b13724468|8.31|2020-01-16T14:00:00Z
nodeID://b13724469|8.31|2020-01-16T14:00:00Z
nodeID://b13724470|7.31|2020-01-16T15:00:00Z
nodeID://b13724471|7.31|2020-01-16T15:00:00Z
nodeID://b13724473|7.31|2020-01-16T15:00:00Z
nodeID://b13724475|4.5|2020-01-16T16:00:00Z
nodeID://b13724476|4.5|2020-01-16T16:00:00Z
nodeID://b13724477|4.5|2020-01-16T16:00:00Z
nodeID://b13724478|3.21|2020-01-16T17:00:00Z
nodeID://b13724479|3.21|2020-01-16T17:00:00Z
nodeID://b13724480|3.21|2020-01-16T17:00:00Z
nodeID://b13724481|2.31|2020-01-16T18:00:00Z
nodeID://b13724482|2.31|2020-01-16T18:00:00Z
nodeID://b13724483|2.31|2020-01-16T18:00:00Z
nodeID://b13724484|1.5|2020-01-16T19:00:00Z
nodeID://b13724485|1.5|2020-01-16T19:00:00Z
nodeID://b13724486|1.5|2020-01-16T19:00:00Z
nodeID://b13724489|1.31|2020-01-16T20:00:00Z
nodeID://b13724492|1.31|2020-01-16T20:00:00Z
nodeID://b13724495|1.31|2020-01-16T20:00:00Z
nodeID://b13724498|0.9|2020-01-16T21:00:00Z
nodeID://b13724501|0.9|2020-01-16T21:00:00Z
nodeID://b13724504|0.9|2020-01-16T21:00:00Z
nodeID://b13724507|0.71|2020-01-16T22:00:00Z
nodeID://b13724510|0.71|2020-01-16T22:00:00Z
nodeID://b13724513|0.71|2020-01-16T22:00:00Z
nodeID://b13724516|0.4|2020-01-16T23:00:00Z
nodeID://b13724519|0.4|2020-01-16T23:00:00Z
nodeID://b13724522|0.4|2020-01-16T23:00:00Z
nodeID://b13739844|0|2020-01-17T00:00:00Z
nodeID://b13739845|0|2020-01-17T00:00:00Z
nodeID://b13739846|0|2020-01-17T00:00:00Z
nodeID://b13739847|0.31|2020-01-17T01:00:00Z
nodeID://b13739848|0.31|2020-01-17T01:00:00Z
nodeID://b13739849|0.31|2020-01-17T01:00:00Z
nodeID://b13739850|0.61|2020-01-17T02:00:00Z
nodeID://b13739851|0.61|2020-01-17T02:00:00Z
nodeID://b13739852|0.61|2020-01-17T02:00:00Z
nodeID://b13739853|-0.1|2020-01-17T03:00:00Z
nodeID://b13739854|-0.1|2020-01-17T03:00:00Z
nodeID://b13739855|-0.1|2020-01-17T03:00:00Z
nodeID://b13739856|-0.29|2020-01-17T04:00:00Z
nodeID://b13739857|-0.29|2020-01-17T04:00:00Z
nodeID://b13739858|-0.29|2020-01-17T04:00:00Z
nodeID://b13739859|0.31|2020-01-17T05:00:00Z
nodeID://b13739860|0.31|2020-01-17T05:00:00Z
nodeID://b13739861|0.31|2020-01-17T05:00:00Z
nodeID://b13739862|-0.39|2020-01-17T06:00:00Z
nodeID://b13739863|-0.39|2020-01-17T06:00:00Z
nodeID://b13739864|-0.39|2020-01-17T06:00:00Z
nodeID://b13739865|-0.19|2020-01-17T07:00:00Z
nodeID://b13739866|-0.19|2020-01-17T07:00:00Z
nodeID://b13739867|-0.19|2020-01-17T07:00:00Z
nodeID://b13739868|2.21|2020-01-17T08:00:00Z
nodeID://b13739869|2.21|2020-01-17T08:00:00Z
nodeID://b13739870|2.21|2020-01-17T08:00:00Z
nodeID://b13739871|4.9|2020-01-17T09:00:00Z
nodeID://b13739872|4.9|2020-01-17T09:00:00Z
nodeID://b13739873|4.9|2020-01-17T09:00:00Z
nodeID://b13739874|7.4|2020-01-17T10:00:00Z
nodeID://b13739875|7.4|2020-01-17T10:00:00Z
nodeID://b13739876|7.4|2020-01-17T10:00:00Z
nodeID://b13739877|8.81|2020-01-17T11:00:00Z
nodeID://b13739878|8.81|2020-01-17T11:00:00Z
nodeID://b13739879|8.81|2020-01-17T11:00:00Z
nodeID://b13739880|9.81|2020-01-17T12:00:00Z
nodeID://b13739881|9.81|2020-01-17T12:00:00Z
nodeID://b13739882|9.81|2020-01-17T12:00:00Z
nodeID://b13739883|9.71|2020-01-17T13:00:00Z
nodeID://b13739885|9.71|2020-01-17T13:00:00Z
nodeID://b13739887|9.71|2020-01-17T13:00:00Z
nodeID://b13739888|9.31|2020-01-17T14:00:00Z
nodeID://b13739889|9.31|2020-01-17T14:00:00Z
nodeID://b13739890|9.31|2020-01-17T14:00:00Z
nodeID://b13739891|8.5|2020-01-17T15:00:00Z
nodeID://b13739892|8.5|2020-01-17T15:00:00Z
nodeID://b13739893|8.5|2020-01-17T15:00:00Z
nodeID://b13739894|7.81|2020-01-17T16:00:00Z
nodeID://b13739895|7.81|2020-01-17T16:00:00Z
nodeID://b13739896|7.81|2020-01-17T16:00:00Z
nodeID://b13739897|7.4|2020-01-17T17:00:00Z
nodeID://b13739898|7.4|2020-01-17T17:00:00Z
nodeID://b13739899|7.4|2020-01-17T17:00:00Z
nodeID://b13739900|7.31|2020-01-17T18:00:00Z
nodeID://b13739901|7.31|2020-01-17T18:00:00Z
nodeID://b13739902|7.31|2020-01-17T18:00:00Z
nodeID://b13739903|7.4|2020-01-17T19:00:00Z
nodeID://b13739904|7.4|2020-01-17T19:00:00Z
nodeID://b13739905|7.4|2020-01-17T19:00:00Z
nodeID://b13739906|7|2020-01-17T20:00:00Z
nodeID://b13739909|7|2020-01-17T20:00:00Z
nodeID://b13739912|7|2020-01-17T20:00:00Z
nodeID://b13739915|6.81|2020-01-17T21:00:00Z
nodeID://b13739918|6.81|2020-01-17T21:00:00Z
nodeID://b13739921|6.81|2020-01-17T21:00:00Z
nodeID://b13739924|6.81|2020-01-17T22:00:00Z
nodeID://b13739927|6.81|2020-01-17T22:00:00Z
nodeID://b13739930|6.81|2020-01-17T22:00:00Z
nodeID://b13739933|7.21|2020-01-17T23:00:00Z
nodeID://b13739936|7.21|2020-01-17T23:00:00Z
nodeID://b13739939|7.21|2020-01-17T23:00:00Z
nodeID://b13755142|6.81|2020-01-18T00:00:00Z
nodeID://b13755143|6.81|2020-01-18T00:00:00Z
nodeID://b13755144|6.81|2020-01-18T00:00:00Z
nodeID://b13755145|6.4|2020-01-18T01:00:00Z
nodeID://b13755146|6.4|2020-01-18T01:00:00Z
nodeID://b13755147|6.4|2020-01-18T01:00:00Z
nodeID://b13755148|5.9|2020-01-18T02:00:00Z
nodeID://b13755149|5.9|2020-01-18T02:00:00Z
nodeID://b13755150|5.9|2020-01-18T02:00:00Z
nodeID://b13755151|5.71|2020-01-18T03:00:00Z
nodeID://b13755152|5.71|2020-01-18T03:00:00Z
nodeID://b13755153|5.71|2020-01-18T03:00:00Z
nodeID://b13755154|5.81|2020-01-18T04:00:00Z
nodeID://b13755155|5.81|2020-01-18T04:00:00Z
nodeID://b13755156|5.81|2020-01-18T04:00:00Z
nodeID://b13755157|5.71|2020-01-18T05:00:00Z
nodeID://b13755158|5.71|2020-01-18T05:00:00Z
nodeID://b13755159|5.71|2020-01-18T05:00:00Z
nodeID://b13755160|5.61|2020-01-18T06:00:00Z
nodeID://b13755161|5.61|2020-01-18T06:00:00Z
nodeID://b13755162|5.61|2020-01-18T06:00:00Z
nodeID://b13755163|5.31|2020-01-18T07:00:00Z
nodeID://b13755164|5.31|2020-01-18T07:00:00Z
nodeID://b13755165|5.31|2020-01-18T07:00:00Z
nodeID://b13755166|5.4|2020-01-18T08:00:00Z
nodeID://b13755167|5.4|2020-01-18T08:00:00Z
nodeID://b13755168|5.4|2020-01-18T08:00:00Z
nodeID://b13755169|5.61|2020-01-18T09:00:00Z
nodeID://b13755170|5.61|2020-01-18T09:00:00Z
nodeID://b13755171|5.61|2020-01-18T09:00:00Z
nodeID://b13755172|5.9|2020-01-18T10:00:00Z
nodeID://b13755173|5.9|2020-01-18T10:00:00Z
nodeID://b13755174|5.9|2020-01-18T10:00:00Z
nodeID://b13755175|6.4|2020-01-18T11:00:00Z
nodeID://b13755176|6.4|2020-01-18T11:00:00Z
nodeID://b13755177|6.4|2020-01-18T11:00:00Z
nodeID://b13755178|6.71|2020-01-18T12:00:00Z
nodeID://b13755180|6.71|2020-01-18T12:00:00Z
nodeID://b13755182|6.71|2020-01-18T12:00:00Z
nodeID://b13755183|6.71|2020-01-18T13:00:00Z
nodeID://b13755184|6.71|2020-01-18T13:00:00Z
nodeID://b13755185|6.71|2020-01-18T13:00:00Z
nodeID://b13755186|6.61|2020-01-18T14:00:00Z
nodeID://b13755187|6.61|2020-01-18T14:00:00Z
nodeID://b13755188|6.61|2020-01-18T14:00:00Z
nodeID://b13755189|6.5|2020-01-18T15:00:00Z
nodeID://b13755190|6.5|2020-01-18T15:00:00Z
nodeID://b13755191|6.5|2020-01-18T15:00:00Z
nodeID://b13755192|6.31|2020-01-18T16:00:00Z
nodeID://b13755193|6.31|2020-01-18T16:00:00Z
nodeID://b13755194|6.31|2020-01-18T16:00:00Z
nodeID://b13755195|6.21|2020-01-18T17:00:00Z
nodeID://b13755196|6.21|2020-01-18T17:00:00Z
nodeID://b13755197|6.21|2020-01-18T17:00:00Z
nodeID://b13755198|5.9|2020-01-18T18:00:00Z
nodeID://b13755199|5.9|2020-01-18T18:00:00Z
nodeID://b13755200|5.9|2020-01-18T18:00:00Z
nodeID://b13755203|5.9|2020-01-18T19:00:00Z
nodeID://b13755206|5.9|2020-01-18T19:00:00Z
nodeID://b13755209|5.9|2020-01-18T19:00:00Z
nodeID://b13755212|5.81|2020-01-18T20:00:00Z
nodeID://b13755215|5.81|2020-01-18T20:00:00Z
nodeID://b13755218|5.81|2020-01-18T20:00:00Z
nodeID://b13755221|5.81|2020-01-18T21:00:00Z
nodeID://b13755224|5.81|2020-01-18T21:00:00Z
nodeID://b13755227|5.81|2020-01-18T21:00:00Z
nodeID://b13755230|5.81|2020-01-18T22:00:00Z
nodeID://b13755233|5.81|2020-01-18T22:00:00Z
nodeID://b13755236|5.81|2020-01-18T22:00:00Z
nodeID://b13755239|5.61|2020-01-18T23:00:00Z
nodeID://b13755242|5.61|2020-01-18T23:00:00Z
nodeID://b13755245|5.61|2020-01-18T23:00:00Z
nodeID://b13770440|5.5|2020-01-19T00:00:00Z
nodeID://b13770441|5.5|2020-01-19T00:00:00Z
nodeID://b13770442|5.5|2020-01-19T00:00:00Z
nodeID://b13770443|5.5|2020-01-19T01:00:00Z
nodeID://b13770444|5.5|2020-01-19T01:00:00Z
nodeID://b13770445|5.5|2020-01-19T01:00:00Z
nodeID://b13770446|5.31|2020-01-19T02:00:00Z
nodeID://b13770447|5.31|2020-01-19T02:00:00Z
nodeID://b13770448|5.31|2020-01-19T02:00:00Z
nodeID://b13770449|4.81|2020-01-19T03:00:00Z
nodeID://b13770450|4.81|2020-01-19T03:00:00Z
nodeID://b13770451|4.81|2020-01-19T03:00:00Z
nodeID://b13770452|4.81|2020-01-19T04:00:00Z
nodeID://b13770453|4.81|2020-01-19T04:00:00Z
nodeID://b13770454|4.81|2020-01-19T04:00:00Z
nodeID://b13770455|4.81|2020-01-19T05:00:00Z
nodeID://b13770456|4.81|2020-01-19T05:00:00Z
nodeID://b13770457|4.81|2020-01-19T05:00:00Z
nodeID://b13770458|4.61|2020-01-19T06:00:00Z
nodeID://b13770459|4.61|2020-01-19T06:00:00Z
nodeID://b13770460|4.61|2020-01-19T06:00:00Z
nodeID://b13770461|4.71|2020-01-19T07:00:00Z
nodeID://b13770462|4.71|2020-01-19T07:00:00Z
nodeID://b13770463|4.71|2020-01-19T07:00:00Z
nodeID://b13770464|5.11|2020-01-19T08:00:00Z
nodeID://b13770465|5.11|2020-01-19T08:00:00Z
nodeID://b13770466|5.11|2020-01-19T08:00:00Z
nodeID://b13770467|5.61|2020-01-19T09:00:00Z
nodeID://b13770468|5.61|2020-01-19T09:00:00Z
nodeID://b13770469|5.61|2020-01-19T09:00:00Z
nodeID://b13770470|6.81|2020-01-19T10:00:00Z
nodeID://b13770471|6.81|2020-01-19T10:00:00Z
nodeID://b13770472|6.81|2020-01-19T10:00:00Z
nodeID://b13770473|7.9|2020-01-19T11:00:00Z
nodeID://b13770474|7.9|2020-01-19T11:00:00Z
nodeID://b13770475|7.9|2020-01-19T11:00:00Z
nodeID://b13770476|8.5|2020-01-19T12:00:00Z
nodeID://b13770477|8.5|2020-01-19T12:00:00Z
nodeID://b13770478|8.5|2020-01-19T12:00:00Z
nodeID://b13770480|8.31|2020-01-19T13:00:00Z
nodeID://b13770482|8.31|2020-01-19T13:00:00Z
nodeID://b13770483|8.31|2020-01-19T13:00:00Z
nodeID://b13770484|7.71|2020-01-19T14:00:00Z
nodeID://b13770485|7.71|2020-01-19T14:00:00Z
nodeID://b13770486|7.71|2020-01-19T14:00:00Z
nodeID://b13770487|6.71|2020-01-19T15:00:00Z
nodeID://b13770488|6.71|2020-01-19T15:00:00Z
nodeID://b13770489|6.71|2020-01-19T15:00:00Z
nodeID://b13770490|5.71|2020-01-19T16:00:00Z
nodeID://b13770491|5.71|2020-01-19T16:00:00Z
nodeID://b13770492|5.71|2020-01-19T16:00:00Z
nodeID://b13770493|4.81|2020-01-19T17:00:00Z
nodeID://b13770494|4.81|2020-01-19T17:00:00Z
nodeID://b13770495|4.81|2020-01-19T17:00:00Z
nodeID://b13770496|3.9|2020-01-19T18:00:00Z
nodeID://b13770497|3.9|2020-01-19T18:00:00Z
nodeID://b13770498|3.9|2020-01-19T18:00:00Z
nodeID://b13770499|3.4|2020-01-19T19:00:00Z
nodeID://b13770502|3.4|2020-01-19T19:00:00Z
nodeID://b13770505|3.4|2020-01-19T19:00:00Z
nodeID://b13770508|3.21|2020-01-19T20:00:00Z
nodeID://b13770511|3.21|2020-01-19T20:00:00Z
nodeID://b13770514|3.21|2020-01-19T20:00:00Z
nodeID://b13770517|2.81|2020-01-19T21:00:00Z
nodeID://b13770520|2.81|2020-01-19T21:00:00Z
nodeID://b13770523|2.81|2020-01-19T21:00:00Z
nodeID://b13770526|2.61|2020-01-19T22:00:00Z
nodeID://b13770529|2.61|2020-01-19T22:00:00Z
nodeID://b13770532|2.61|2020-01-19T22:00:00Z
nodeID://b13770535|2.4|2020-01-19T23:00:00Z
nodeID://b13770538|2.4|2020-01-19T23:00:00Z
nodeID://b13770541|2.4|2020-01-19T23:00:00Z
nodeID://b13785750|1.4|2020-01-20T00:00:00Z
nodeID://b13785751|1.4|2020-01-20T00:00:00Z
nodeID://b13785752|1.4|2020-01-20T00:00:00Z
nodeID://b13785753|1.11|2020-01-20T01:00:00Z
nodeID://b13785754|1.11|2020-01-20T01:00:00Z
nodeID://b13785755|1.11|2020-01-20T01:00:00Z
nodeID://b13785756|0.81|2020-01-20T02:00:00Z
nodeID://b13785757|0.81|2020-01-20T02:00:00Z
nodeID://b13785758|0.81|2020-01-20T02:00:00Z
nodeID://b13785759|0.9|2020-01-20T03:00:00Z
nodeID://b13785760|0.9|2020-01-20T03:00:00Z
nodeID://b13785761|0.9|2020-01-20T03:00:00Z
nodeID://b13785762|0.71|2020-01-20T04:00:00Z
nodeID://b13785763|0.71|2020-01-20T04:00:00Z
nodeID://b13785764|0.71|2020-01-20T04:00:00Z
nodeID://b13785765|0.11|2020-01-20T05:00:00Z
nodeID://b13785766|0.11|2020-01-20T05:00:00Z
nodeID://b13785767|0.11|2020-01-20T05:00:00Z
nodeID://b13785768|-0.29|2020-01-20T06:00:00Z
nodeID://b13785769|-0.29|2020-01-20T06:00:00Z
nodeID://b13785770|-0.29|2020-01-20T06:00:00Z
nodeID://b13785771|0|2020-01-20T07:00:00Z
nodeID://b13785772|0|2020-01-20T07:00:00Z
nodeID://b13785773|0|2020-01-20T07:00:00Z
nodeID://b13785774|1.9|2020-01-20T08:00:00Z
nodeID://b13785775|1.9|2020-01-20T08:00:00Z
nodeID://b13785776|1.9|2020-01-20T08:00:00Z
nodeID://b13785777|5.21|2020-01-20T09:00:00Z
nodeID://b13785778|5.21|2020-01-20T09:00:00Z
nodeID://b13785779|5.21|2020-01-20T09:00:00Z
nodeID://b13785780|7.4|2020-01-20T10:00:00Z
nodeID://b13785782|7.4|2020-01-20T10:00:00Z
nodeID://b13785784|7.4|2020-01-20T10:00:00Z
nodeID://b13785785|8.9|2020-01-20T11:00:00Z
nodeID://b13785786|8.9|2020-01-20T11:00:00Z
nodeID://b13785787|8.9|2020-01-20T11:00:00Z
nodeID://b13785788|9.5|2020-01-20T12:00:00Z
nodeID://b13785789|9.5|2020-01-20T12:00:00Z
nodeID://b13785790|9.5|2020-01-20T12:00:00Z
nodeID://b13785791|9.61|2020-01-20T13:00:00Z
nodeID://b13785792|9.61|2020-01-20T13:00:00Z
nodeID://b13785793|9.61|2020-01-20T13:00:00Z
nodeID://b13785794|9.11|2020-01-20T14:00:00Z
nodeID://b13785795|9.11|2020-01-20T14:00:00Z
nodeID://b13785796|9.11|2020-01-20T14:00:00Z
nodeID://b13785797|8|2020-01-20T15:00:00Z
nodeID://b13785798|8|2020-01-20T15:00:00Z
nodeID://b13785799|8|2020-01-20T15:00:00Z
nodeID://b13785800|5.5|2020-01-20T16:00:00Z
nodeID://b13785801|5.5|2020-01-20T16:00:00Z
nodeID://b13785802|5.5|2020-01-20T16:00:00Z
nodeID://b13785803|3.11|2020-01-20T17:00:00Z
nodeID://b13785804|3.11|2020-01-20T17:00:00Z
nodeID://b13785805|3.11|2020-01-20T17:00:00Z
nodeID://b13785806|3.11|2020-01-20T18:00:00Z
nodeID://b13785807|3.11|2020-01-20T18:00:00Z
nodeID://b13785808|3.11|2020-01-20T18:00:00Z
nodeID://b13785809|2.81|2020-01-20T19:00:00Z
nodeID://b13785810|2.81|2020-01-20T19:00:00Z
nodeID://b13785813|2.81|2020-01-20T19:00:00Z
nodeID://b13785816|1.4|2020-01-20T20:00:00Z
nodeID://b13785819|1.4|2020-01-20T20:00:00Z
nodeID://b13785822|1.4|2020-01-20T20:00:00Z
nodeID://b13785825|0.61|2020-01-20T21:00:00Z
nodeID://b13785828|0.61|2020-01-20T21:00:00Z
nodeID://b13785831|0.61|2020-01-20T21:00:00Z
nodeID://b13785834|1.11|2020-01-20T22:00:00Z
nodeID://b13785837|1.11|2020-01-20T22:00:00Z
nodeID://b13785840|1.11|2020-01-20T22:00:00Z
nodeID://b13785843|0.81|2020-01-20T23:00:00Z
nodeID://b13785846|0.81|2020-01-20T23:00:00Z
nodeID://b13785849|0.81|2020-01-20T23:00:00Z
nodeID://b13800985|0.71|2020-01-21T00:00:00Z
nodeID://b13800986|0.71|2020-01-21T00:00:00Z
nodeID://b13800987|0.71|2020-01-21T00:00:00Z
nodeID://b13800988|0.31|2020-01-21T01:00:00Z
nodeID://b13800989|0.31|2020-01-21T01:00:00Z
nodeID://b13800990|0.31|2020-01-21T01:00:00Z
nodeID://b13800991|0.21|2020-01-21T02:00:00Z
nodeID://b13800992|0.21|2020-01-21T02:00:00Z
nodeID://b13800993|0.21|2020-01-21T02:00:00Z
nodeID://b13800994|-0.6|2020-01-21T03:00:00Z
nodeID://b13800995|-0.6|2020-01-21T03:00:00Z
nodeID://b13800996|-0.6|2020-01-21T03:00:00Z
nodeID://b13800997|-1.5|2020-01-21T04:00:00Z
nodeID://b13800998|-1.5|2020-01-21T04:00:00Z
nodeID://b13800999|-1.5|2020-01-21T04:00:00Z
nodeID://b13801000|-1.6|2020-01-21T05:00:00Z
nodeID://b13801001|-1.6|2020-01-21T05:00:00Z
nodeID://b13801002|-1.6|2020-01-21T05:00:00Z
nodeID://b13801003|-2.19|2020-01-21T06:00:00Z
nodeID://b13801004|-2.19|2020-01-21T06:00:00Z
nodeID://b13801005|-2.19|2020-01-21T06:00:00Z
nodeID://b13801006|-1|2020-01-21T07:00:00Z
nodeID://b13801008|-1|2020-01-21T07:00:00Z
nodeID://b13801010|-1|2020-01-21T07:00:00Z
nodeID://b13801011|1.81|2020-01-21T08:00:00Z
nodeID://b13801012|1.81|2020-01-21T08:00:00Z
nodeID://b13801013|1.81|2020-01-21T08:00:00Z
nodeID://b13801014|3.81|2020-01-21T09:00:00Z
nodeID://b13801015|3.81|2020-01-21T09:00:00Z
nodeID://b13801016|3.81|2020-01-21T09:00:00Z
nodeID://b13801017|5.11|2020-01-21T10:00:00Z
nodeID://b13801018|5.11|2020-01-21T10:00:00Z
nodeID://b13801019|5.11|2020-01-21T10:00:00Z
nodeID://b13801020|6.5|2020-01-21T11:00:00Z
nodeID://b13801021|6.5|2020-01-21T11:00:00Z
nodeID://b13801022|6.5|2020-01-21T11:00:00Z
nodeID://b13801023|7.71|2020-01-21T12:00:00Z
nodeID://b13801024|7.71|2020-01-21T12:00:00Z
nodeID://b13801025|7.71|2020-01-21T12:00:00Z
nodeID://b13801026|7.4|2020-01-21T13:00:00Z
nodeID://b13801027|7.4|2020-01-21T13:00:00Z
nodeID://b13801028|7.4|2020-01-21T13:00:00Z
nodeID://b13801029|7.31|2020-01-21T14:00:00Z
nodeID://b13801030|7.31|2020-01-21T14:00:00Z
nodeID://b13801031|7.31|2020-01-21T14:00:00Z
nodeID://b13801032|5.81|2020-01-21T15:00:00Z
nodeID://b13801033|5.81|2020-01-21T15:00:00Z
nodeID://b13801034|5.81|2020-01-21T15:00:00Z
nodeID://b13801035|3.71|2020-01-21T16:00:00Z
nodeID://b13801036|3.71|2020-01-21T16:00:00Z
nodeID://b13801037|3.71|2020-01-21T16:00:00Z
nodeID://b13801038|2.61|2020-01-21T17:00:00Z
nodeID://b13801039|2.61|2020-01-21T17:00:00Z
nodeID://b13801040|2.61|2020-01-21T17:00:00Z
nodeID://b13801041|1.61|2020-01-21T18:00:00Z
nodeID://b13801042|1.61|2020-01-21T18:00:00Z
nodeID://b13801043|1.61|2020-01-21T18:00:00Z
nodeID://b13801044|1.11|2020-01-21T19:00:00Z
nodeID://b13801045|1.11|2020-01-21T19:00:00Z
nodeID://b13801046|1.11|2020-01-21T19:00:00Z
nodeID://b13801047|0.71|2020-01-21T20:00:00Z
nodeID://b13801048|0.71|2020-01-21T20:00:00Z
nodeID://b13801049|0.71|2020-01-21T20:00:00Z
nodeID://b13801052|0.21|2020-01-21T21:00:00Z
nodeID://b13801055|0.21|2020-01-21T21:00:00Z
nodeID://b13801058|0.21|2020-01-21T21:00:00Z
nodeID://b13801061|0.31|2020-01-21T22:00:00Z
nodeID://b13801064|0.31|2020-01-21T22:00:00Z
nodeID://b13801067|0.31|2020-01-21T22:00:00Z
nodeID://b13801073|0|2020-01-21T23:00:00Z
nodeID://b13801076|0|2020-01-21T23:00:00Z
nodeID://b13801079|0|2020-01-21T23:00:00Z
nodeID://b13816257|-0.29|2020-01-22T00:00:00Z
nodeID://b13816258|-0.29|2020-01-22T00:00:00Z
nodeID://b13816259|-0.29|2020-01-22T00:00:00Z
nodeID://b13816260|-0.69|2020-01-22T01:00:00Z
nodeID://b13816261|-0.69|2020-01-22T01:00:00Z
nodeID://b13816262|-0.69|2020-01-22T01:00:00Z
nodeID://b13816263|-0.6|2020-01-22T02:00:00Z
nodeID://b13816264|-0.6|2020-01-22T02:00:00Z
nodeID://b13816265|-0.6|2020-01-22T02:00:00Z
nodeID://b13816266|-0.69|2020-01-22T03:00:00Z
nodeID://b13816267|-0.69|2020-01-22T03:00:00Z
nodeID://b13816268|-0.69|2020-01-22T03:00:00Z
nodeID://b13816269|-1.1|2020-01-22T04:00:00Z
nodeID://b13816270|-1.1|2020-01-22T04:00:00Z
nodeID://b13816271|-1.1|2020-01-22T04:00:00Z
nodeID://b13816272|-1.29|2020-01-22T05:00:00Z
nodeID://b13816273|-1.29|2020-01-22T05:00:00Z
nodeID://b13816274|-1.29|2020-01-22T05:00:00Z
nodeID://b13816275|-1|2020-01-22T06:00:00Z
nodeID://b13816276|-1|2020-01-22T06:00:00Z
nodeID://b13816277|-1|2020-01-22T06:00:00Z
nodeID://b13816278|-0.5|2020-01-22T07:00:00Z
nodeID://b13816280|-0.5|2020-01-22T07:00:00Z
nodeID://b13816282|-0.5|2020-01-22T07:00:00Z
