fieldUri|geometry|canalUri|cropUri|farmerUri|cropLabel
http://swamp-project.org/cbec/field_17752|{"type":"MultiPolygon","coordinates":[[[[10.7504229404865,44.8860755287031],[10.7510858077468,44.8853409941913],[10.7510851440665,44.8853191202962],[10.7484297764635,44.8841484935993],[10.7477545954655,44.8849055562171],[10.7504229404865,44.8860755287031]]]]}|http://swamp-project.org/cbec/canal_I6016|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_70883|VIGNA
http://swamp-project.org/cbec/field_2261|{"type":"MultiPolygon","coordinates":[[[[10.7051765894795,44.6948955760032],[10.7047833921206,44.6950037083918],[10.7045415759238,44.6950975491585],[10.7032048329056,44.695815281037],[10.7029749654994,44.6960292483829],[10.7027252695264,44.6964299884873],[10.7028489283262,44.6966206376022],[10.7029421867787,44.6966372931646],[10.7037080464811,44.6962950226111],[10.7044008505216,44.6960500837771],[10.7049875896827,44.6959270324647],[10.7055601142724,44.6958944215223],[10.7051765894795,44.6948955760032]]]]}|http://swamp-project.org/cbec/canal_I3151|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_29862|VIGNA
http://swamp-project.org/cbec/field_22138|{"type":"MultiPolygon","coordinates":[[[[10.6977854606374,44.6970894460225],[10.6977018218091,44.696961513473],[10.6966954108149,44.6956961085741],[10.6960474009769,44.6959412907802],[10.6960202252849,44.6959226979138],[10.6954658308652,44.6960905005525],[10.6958828925807,44.6965098287283],[10.6960520488181,44.6966478904437],[10.6968269610765,44.6972822588461],[10.6970028880609,44.6972872432607],[10.6971263476567,44.6973196022018],[10.6972336122852,44.6973446031166],[10.6977854606374,44.6970894460225]]]]}|http://swamp-project.org/cbec/canal_I3076|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_152988|VIGNA
http://swamp-project.org/cbec/field_13802|{"type":"MultiPolygon","coordinates":[[[[10.7470442019771,44.8832702812674],[10.7481254894299,44.882608930663],[10.7481254894299,44.882608930663],[10.7456685554477,44.8812706998009],[10.7444370004333,44.882290151422],[10.7470442019771,44.8832702812674]]]]}|http://swamp-project.org/cbec/canal_I6016|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_70883|VIGNA
http://swamp-project.org/cbec/field_26461|{"type":"MultiPolygon","coordinates":[[[[10.7422830874169,44.885856829937],[10.7435259464951,44.8866721371306],[10.7457666768361,44.8855352479944],[10.7463705564576,44.8852440841239],[10.7464393702105,44.8851497400577],[10.7464200879455,44.8850708164821],[10.7463709010208,44.8850186756982],[10.7462810119064,44.8849579369118],[10.7461849518712,44.8849019029305],[10.746116710405,44.884874195065],[10.7456740416793,44.8846363938267],[10.7449834045047,44.8850350411727],[10.7445247613008,44.8847767338487],[10.7422830874169,44.885856829937]]]]}|http://swamp-project.org/cbec/canal_I6006|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_92330221|VIGNA
http://swamp-project.org/cbec/field_3800|{"type":"MultiPolygon","coordinates":[[[[10.6977855716183,44.6970932436661],[10.697228398828,44.6973484798933],[10.6973040499724,44.6973853484622],[10.6973960073101,44.6974333724925],[10.6978936284684,44.6980566576073],[10.6984046613546,44.6978628930721],[10.6977855716183,44.6970932436661]]]]}|http://swamp-project.org/cbec/canal_A4001|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_152917|VIGNA
http://swamp-project.org/cbec/field_23341|{"type":"MultiPolygon","coordinates":[[[[10.7464092041326,44.8836945104161],[10.7468794480828,44.8833749374204],[10.743351195318,44.881899135363],[10.7426682686007,44.882365702018],[10.7440147744228,44.8834145487455],[10.7425597789615,44.8842309456324],[10.7437309991775,44.8851802707934],[10.7464092041326,44.8836945104161]]]]}|http://swamp-project.org/cbec/canal_I6006|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_70883|VIGNA
http://swamp-project.org/cbec/field_35842|{"type":"MultiPolygon","coordinates":[[[[10.7161128055231,44.6894254488301],[10.716910473022,44.6903294691344],[10.7172544919787,44.6902712315291],[10.7189300430971,44.6900257141068],[10.7187955732153,44.6896345624757],[10.7186131399089,44.6890359157411],[10.7177272581982,44.6891671108212],[10.7171799898,44.6892332920288],[10.7161128055231,44.6894254488301]]]]}|http://swamp-project.org/cbec/canal_I3035|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_230916|VIGNA
http://swamp-project.org/cbec/field_29539|{"type":"MultiPolygon","coordinates":[[[[10.7783112291051,44.7224296828873],[10.7795706896742,44.7243889922622],[10.7810774984714,44.7239827444294],[10.7808339117671,44.7234897750797],[10.7801754423887,44.72362219815],[10.7799817782826,44.7232668923333],[10.7807988392225,44.7230912785809],[10.7805674252797,44.7226225499938],[10.7792944244407,44.7228296984656],[10.7789351883661,44.722289664424],[10.7783112291051,44.7224296828873]]]]}|http://swamp-project.org/cbec/canal_I4086|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_240712|VIGNA
http://swamp-project.org/cbec/field_15791|{"type":"MultiPolygon","coordinates":[[[[10.7234538175938,44.7302296104552],[10.7228833427896,44.7302545061743],[10.722853616983,44.7307924413023],[10.7230975309405,44.7309272046721],[10.7233601748188,44.7309232413383],[10.7234538175938,44.7302296104552]]],[[[10.7237338680951,44.7308117326339],[10.7237452331314,44.7311943167002],[10.7242580854095,44.7315367548618],[10.7245401837464,44.7314184827613],[10.7250190719857,44.7313868185519],[10.7249356459641,44.7301176557991],[10.7244796064032,44.7301489746234],[10.724463008039,44.7307437180934],[10.7237338680951,44.7308117326339]]]]}|http://swamp-project.org/cbec/canal_A4000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_125183|VIGNA
http://swamp-project.org/cbec/field_6783|{"type":"MultiPolygon","coordinates":[[[[10.8082079446414,44.7298718309802],[10.8076882690048,44.730059220968],[10.8110841250219,44.7356408739974],[10.8133258852337,44.7349863740765],[10.8129360418236,44.7342107661851],[10.8116154581553,44.7343620242816],[10.80964973916,44.7306796519755],[10.809128030957,44.7308019308473],[10.808885953539,44.7303660042347],[10.8085910979392,44.7304358244893],[10.8082079446414,44.7298718309802]]]]}|http://swamp-project.org/cbec/canal_A5016|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_83601|VIGNA
http://swamp-project.org/cbec/field_19316|{"type":"MultiPolygon","coordinates":[[[[10.7218765231739,44.7302045418329],[10.7234744800265,44.7301560049751],[10.7234969470317,44.7293738670309],[10.721236708903,44.7294323884778],[10.7212515081827,44.7295461777527],[10.7218765231739,44.7302045418329]]]]}|http://swamp-project.org/cbec/canal_A4000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_125183|VIGNA
http://swamp-project.org/cbec/field_29534|{"type":"MultiPolygon","coordinates":[[[[10.7678853763333,44.7593636279145],[10.7684897632794,44.7591188640875],[10.7680228689685,44.7574521000512],[10.7676605421997,44.7575038421446],[10.766220966753,44.7564676146118],[10.7655321204398,44.7567196042691],[10.7666164938141,44.7577244810472],[10.7672734713673,44.7575572546619],[10.7672953905124,44.7576726103926],[10.7675477069278,44.7583226090273],[10.7678886387864,44.7583760579215],[10.767950608525,44.7587022501009],[10.7676959193121,44.7587768839974],[10.7678853763333,44.7593636279145]]]]}|http://swamp-project.org/cbec/canal_I4000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_104739|VIGNA
http://swamp-project.org/cbec/field_4848|{"type":"MultiPolygon","coordinates":[[[[10.6855447177319,44.6909668780795],[10.6846243442269,44.6913393934416],[10.6853592896466,44.6929489119011],[10.6853795245673,44.6929486132697],[10.6855709482384,44.6927683836153],[10.6857379099034,44.692642148624],[10.6862078722446,44.6923938578158],[10.6855447177319,44.6909668780795]]]]}|http://swamp-project.org/cbec/canal_E3007|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_200950|VIGNA
http://swamp-project.org/cbec/field_15629|{"type":"MultiPolygon","coordinates":[[[[10.7689891407527,44.8345664601887],[10.7703990979749,44.8336067849809],[10.7698310306725,44.8330916000168],[10.7694391644572,44.8325915453372],[10.7684594953404,44.8329818512461],[10.7686639709614,44.8332377025561],[10.7687507928599,44.8332036083525],[10.7688992647917,44.8334067367159],[10.7686555264772,44.8335087603828],[10.7687560840748,44.8336501094139],[10.7684179766002,44.8338131386506],[10.7689891407527,44.8345664601887]]]]}|http://swamp-project.org/cbec/canal_B2031|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_249554|VIGNA
http://swamp-project.org/cbec/field_19606|{"type":"MultiPolygon","coordinates":[[[[10.7870743802403,44.7911336705286],[10.7864297809154,44.7899179828033],[10.7877643043514,44.789585181737],[10.7883031627223,44.7906109908509],[10.7870743802403,44.7911336705286]]]]}|http://swamp-project.org/cbec/canal_I4SF003|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_48598|VIGNA
http://swamp-project.org/cbec/field_18535|{"type":"MultiPolygon","coordinates":[[[[10.6842483538614,44.6950291747988],[10.6851163541278,44.6948430912163],[10.6845630527671,44.6935145331138],[10.6844663220774,44.6935695938463],[10.6842391711717,44.6935151845985],[10.6840268107332,44.6935719502442],[10.683788052128,44.6937157440714],[10.6837132513024,44.6937292239875],[10.6842483538614,44.6950291747988]],[[10.684127278916,44.6940449222213],[10.6840336236282,44.6938070137265],[10.6843325876979,44.6937448450907],[10.6844263636489,44.6939868772455],[10.684127278916,44.6940449222213]]]]}|http://swamp-project.org/cbec/canal_I3189|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_200950|VIGNA
http://swamp-project.org/cbec/field_4745|{"type":"MultiPolygon","coordinates":[[[[10.7832958116562,44.7026745953873],[10.7822557284721,44.7009684254143],[10.7818488538375,44.7011050752882],[10.7823830871039,44.7019559059057],[10.7815684489735,44.7022007157394],[10.7818441893297,44.7026280333377],[10.7819516174989,44.7025937819219],[10.7820716201808,44.7027832878573],[10.782218745623,44.7027402729077],[10.7822499885745,44.7026420600487],[10.7826292138809,44.7025343435982],[10.7828037019757,44.7028247953277],[10.7832958116562,44.7026745953873]]]]}|http://swamp-project.org/cbec/canal_A5008|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_157101|VIGNA
http://swamp-project.org/cbec/field_6258|{"type":"MultiPolygon","coordinates":[[[[10.8051490462388,44.8007142539312],[10.8054391194487,44.8011804754869],[10.805893765116,44.8010337877349],[10.8058027904955,44.8004728730396],[10.8051490462388,44.8007142539312]]],[[[10.8040699989949,44.8016511250455],[10.8048025028765,44.8013823496088],[10.804409889151,44.8009656994371],[10.8036825581044,44.8012038753635],[10.8040699989949,44.8016511250455]]]]}|http://swamp-project.org/cbec/canal_A5018|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_113595|VIGNA
http://swamp-project.org/cbec/field_7879|{"type":"MultiPolygon","coordinates":[[[[10.750061639634,44.5145575820139],[10.7505263160832,44.5142098296904],[10.7504527039724,44.5141737420662],[10.749946620711,44.5145280559539],[10.750061639634,44.5145575820139]]]]}|http://swamp-project.org/cbec/canal_I8000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_113552|VIGNA
http://swamp-project.org/cbec/field_6217|{"type":"MultiPolygon","coordinates":[[[[10.9429773514252,44.7799855172738],[10.9434312899844,44.779623175031],[10.9428221968216,44.7787467733264],[10.942156170902,44.7789446631644],[10.9429773514252,44.7799855172738]]]]}|http://swamp-project.org/cbec/canal_B3047|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_98244|VIGNA
http://swamp-project.org/cbec/field_10564|{"type":"MultiPolygon","coordinates":[[[[10.8072578924243,44.80368883329],[10.8092633926477,44.8032037050318],[10.8091986499737,44.8030913883179],[10.8100013295892,44.8029130135649],[10.8100530157633,44.8029993808266],[10.8118185395364,44.8022826076133],[10.8114833878338,44.801747368253],[10.8112705759703,44.8013886138367],[10.8107724123514,44.8015125275744],[10.8104763006617,44.8010504369059],[10.8097175404451,44.8012784042796],[10.8085873995931,44.8015578692426],[10.809043306505,44.8024312316956],[10.8070128062517,44.8028993144486],[10.8072578924243,44.80368883329]]]]}|http://swamp-project.org/cbec/canal_I4072|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_25544|VIGNA
http://swamp-project.org/cbec/field_19608|{"type":"MultiPolygon","coordinates":[[[[10.7176937153689,44.6052364616967],[10.7178845852904,44.6051585522639],[10.7182849478877,44.6050437809895],[10.7198910729823,44.6045692030794],[10.7194222010104,44.6036563524977],[10.7197197772043,44.6035634117074],[10.7195097023638,44.6027038249211],[10.7178970280943,44.6030775719084],[10.7184213170894,44.6040395174201],[10.7172468794404,44.6043969688803],[10.7176937153689,44.6052364616967]]]]}|http://swamp-project.org/cbec/canal_I7061|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_68535|VIGNA
http://swamp-project.org/cbec/field_34121|{"type":"MultiPolygon","coordinates":[[[[10.8542609717685,44.8075278420481],[10.8550205534107,44.8075686003709],[10.8552165817992,44.80592830304],[10.8543703375985,44.8058978026754],[10.8542609717685,44.8075278420481]]]]}|http://swamp-project.org/cbec/canal_A8004|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_218947|VIGNA
http://swamp-project.org/cbec/field_27516|{"type":"MultiPolygon","coordinates":[[[[10.7198532971817,44.602559650657],[10.7214290725305,44.6023566982838],[10.721247176471,44.6016508512819],[10.7196362572783,44.6018545171623],[10.7198532971817,44.602559650657]]]]}|http://swamp-project.org/cbec/canal_I7060|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_68535|VIGNA
http://swamp-project.org/cbec/field_35848|{"type":"MultiPolygon","coordinates":[[[[10.7795315005817,44.7027613477665],[10.7804356954423,44.7025944662154],[10.7805755708903,44.7029282288363],[10.7812749481305,44.7030169951668],[10.7809802105792,44.7022074411925],[10.7808303440277,44.7019837466509],[10.7808303440277,44.7018239643062],[10.7808403351311,44.7015896160696],[10.7807104507864,44.7013197593495],[10.7805655797867,44.7011315690502],[10.7790968875823,44.7014937460632],[10.7795315005817,44.7027613477665]]]]}|http://swamp-project.org/cbec/canal_A5031|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_232385|VIGNA
http://swamp-project.org/cbec/field_34194|{"type":"MultiPolygon","coordinates":[[[[10.9521569885988,44.7562671033672],[10.9524700836523,44.7561599828039],[10.9521352950195,44.7558073094565],[10.9519324247538,44.7558682982699],[10.9521569885988,44.7562671033672]]]]}|http://swamp-project.org/cbec/canal_I5042|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_184749|VIGNA
http://swamp-project.org/cbec/field_9407|{"type":"MultiPolygon","coordinates":[[[[10.765221363372,44.857137456835],[10.7669090040688,44.8568270541523],[10.7664038240695,44.8557349475162],[10.7676799486132,44.8554681837945],[10.7674683611869,44.8549774259968],[10.7651318214139,44.8554936182428],[10.7651533177354,44.8557682665587],[10.7652573946551,44.8559577459138],[10.7655835840524,44.8559107567755],[10.7658017086991,44.8564014169098],[10.7650992057283,44.8565707412928],[10.7651990119628,44.8568348576867],[10.7651078880914,44.856854909014],[10.765221363372,44.857137456835]]]]}|http://swamp-project.org/cbec/canal_I3036|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_45623|VIGNA
http://swamp-project.org/cbec/field_5936|{"type":"MultiPolygon","coordinates":[[[[10.875670111823,44.8326145139211],[10.8756748128533,44.8326074188693],[10.8763403358814,44.8323167588996],[10.8756642741364,44.8316080977505],[10.8758823511408,44.8315209970176],[10.8753070852268,44.8310014231165],[10.8744044226597,44.8314082251231],[10.875020752443,44.8319023422163],[10.875670111823,44.8326145139211]]]]}|http://swamp-project.org/cbec/canal_I5094|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_18161|VIGNA
http://swamp-project.org/cbec/field_15290|{"type":"MultiPolygon","coordinates":[[[[10.8438564355393,44.7077883230694],[10.8441901968606,44.707718767303],[10.8446613838867,44.7088676387764],[10.8443129811269,44.7089328892894],[10.8438564355393,44.7077883230694]]]]}|http://swamp-project.org/cbec/canal_I5000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_112973|VIGNA
http://swamp-project.org/cbec/field_10718|{"type":"MultiPolygon","coordinates":[[[[10.8924522670254,44.8012620580163],[10.8940793829324,44.8007354285419],[10.8936036180472,44.7999319717496],[10.8929280319104,44.8001412766977],[10.8926235423839,44.7996146369932],[10.891662497316,44.7999319717498],[10.8924522670254,44.8012620580163]]]]}|http://swamp-project.org/cbec/canal_I5088|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_116385|VIGNA
http://swamp-project.org/cbec/field_16025|{"type":"MultiPolygon","coordinates":[[[[10.8353810624744,44.7329015695293],[10.8363324630597,44.7348898421301],[10.8367644061659,44.7347562326817],[10.8367123236922,44.7346419228271],[10.8370150942114,44.7345103900646],[10.8364117254793,44.7333110451544],[10.8363144858016,44.7333010941722],[10.8358628871524,44.7328132207487],[10.8353810624744,44.7329015695293]]]]}|http://swamp-project.org/cbec/canal_I5010|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_34419|VIGNA
http://swamp-project.org/cbec/field_35270|{"type":"MultiPolygon","coordinates":[[[[10.6677051227971,44.8185475416213],[10.6676540726676,44.8192766753019],[10.6686690473192,44.8189848561259],[10.6683055156049,44.8183746282278],[10.6677051227971,44.8185475416213]]]]}|http://swamp-project.org/cbec/canal_B2076|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_161001|VIGNA
http://swamp-project.org/cbec/field_4728|{"type":"MultiPolygon","coordinates":[[[[10.7170409636143,44.6912799967632],[10.7176844558092,44.6939351456105],[10.7170717661271,44.6940345908006],[10.7174503595307,44.6954304873793],[10.718730503597,44.6950863956993],[10.7177626697572,44.6911608656909],[10.7170409636143,44.6912799967632]]]]}|http://swamp-project.org/cbec/canal_I3035|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_15024|VIGNA
http://swamp-project.org/cbec/field_32044|{"type":"MultiPolygon","coordinates":[[[[10.8452141446795,44.7084994882569],[10.8457021274961,44.7080033926916],[10.8444175717315,44.7049751738409],[10.8437891029913,44.7051142877379],[10.8452141446795,44.7084994882569]]]]}|http://swamp-project.org/cbec/canal_I5000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_112973|VIGNA
http://swamp-project.org/cbec/field_6800|{"type":"MultiPolygon","coordinates":[[[[10.8577906945415,44.7516994117439],[10.8573747190594,44.7509571919972],[10.856161127695,44.7514196737096],[10.8560482888635,44.7512927511184],[10.8548938894119,44.7517057904861],[10.855825723106,44.752970182951],[10.8578094536148,44.7520400631597],[10.857605400716,44.751791857494],[10.8577750147468,44.7516996668466],[10.8577750147468,44.7516996668466],[10.8577906945415,44.7516994117439]]]]}|http://swamp-project.org/cbec/canal_A6011|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_229257|VIGNA
http://swamp-project.org/cbec/field_987|{"type":"MultiPolygon","coordinates":[[[[10.6675526116605,44.8216347397734],[10.6682659324829,44.8214194830441],[10.6681010002658,44.8206903270006],[10.6676120408916,44.8208437813742],[10.6675526116605,44.8216347397734]]],[[[10.6681850522245,44.8170447232179],[10.6681821078488,44.8170219653103],[10.668182771598,44.817044984532],[10.6681850522245,44.8170447232179]]],[[[10.6685984260043,44.8169973580809],[10.6681850522245,44.8170447232179],[10.668223741541,44.8173437619599],[10.6679056393715,44.8175326397774],[10.6684023464537,44.818386238095],[10.6686991368444,44.8188926562606],[10.6696572687317,44.8185977994366],[10.6685984260043,44.8169973580809]]]]}|http://swamp-project.org/cbec/canal_I3150|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_161001|VIGNA
http://swamp-project.org/cbec/field_16585|{"type":"MultiPolygon","coordinates":[[[[10.8188278942311,44.8107420199572],[10.8193534504487,44.810590617369],[10.8172744187439,44.8070549781827],[10.8167626565062,44.8072035269326],[10.8188278942311,44.8107420199572]]]]}|http://swamp-project.org/cbec/canal_I4108|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_92410864|VIGNA
http://swamp-project.org/cbec/field_32389|{"type":"MultiPolygon","coordinates":[[[[10.7776724991307,44.7959269168913],[10.7777729005221,44.796945372771],[10.7784192227385,44.7967314128721],[10.7786848182911,44.7971065442519],[10.7779412637196,44.7973683218034],[10.7780641005797,44.7975540577636],[10.7808216660787,44.7966818514549],[10.7798758618839,44.7954337939575],[10.7796594673626,44.7955129654661],[10.7794492583161,44.7953015477704],[10.7776724991307,44.7959269168913]]]]}|http://swamp-project.org/cbec/canal_I4081|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_159411|VIGNA
http://swamp-project.org/cbec/field_35849|{"type":"MultiPolygon","coordinates":[[[[10.7925499083549,44.7210372916406],[10.7931693567677,44.7208740123349],[10.7930194902161,44.7205332540388],[10.7941484849038,44.7201995929291],[10.7928995969747,44.7180342985436],[10.7912111004948,44.7184815627127],[10.7911811271845,44.7184815627128],[10.7911611449777,44.7184815627128],[10.791121180564,44.7184957615187],[10.7925499083549,44.7210372916406]]]]}|http://swamp-project.org/cbec/canal_A5036|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_92422360|VIGNA
http://swamp-project.org/cbec/field_15635|{"type":"MultiPolygon","coordinates":[[[[10.8066128184856,44.8611527171845],[10.8076361817609,44.8608795373079],[10.8072424107302,44.8602625938585],[10.8072368198476,44.8600838996928],[10.8068360983733,44.8596364081779],[10.8065874335835,44.8597228576506],[10.8067913262155,44.8600272503753],[10.8060458750202,44.8603365348897],[10.8062292717626,44.8606361893347],[10.8064059758994,44.8608201469655],[10.8066128184856,44.8611527171845]]]]}|http://swamp-project.org/cbec/canal_A4000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_177251|VIGNA
http://swamp-project.org/cbec/field_29691|{"type":"MultiPolygon","coordinates":[[[[10.9439304564496,44.7897256760871],[10.9439208514433,44.7897328509261],[10.9461594314576,44.7892530049008],[10.9459135616876,44.7886752559994],[10.9436874292763,44.7892320098325],[10.9439304564496,44.7897256760871]]]]}|http://swamp-project.org/cbec/canal_I5089|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_153236|VIGNA
http://swamp-project.org/cbec/field_2647|{"type":"MultiPolygon","coordinates":[[[[10.7539517265427,44.783317615712],[10.7553491447496,44.7833556883255],[10.7554099863938,44.7826044875219],[10.7547069274505,44.7825795660741],[10.7547003108419,44.7829131191113],[10.7539883507002,44.7828704665486],[10.7539517265427,44.783317615712]]]]}|http://swamp-project.org/cbec/canal_A3017|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_11550|VIGNA
http://swamp-project.org/cbec/field_22275|{"type":"MultiPolygon","coordinates":[[[[10.7802338055487,44.7064359301593],[10.7811186156441,44.7062429699927],[10.7814460571498,44.7057492363081],[10.7813932682719,44.7047728077547],[10.7809920828748,44.7036063627903],[10.7793838230479,44.7040386228062],[10.7793838230479,44.7040386228062],[10.7802338055487,44.7064359301593]]]]}|http://swamp-project.org/cbec/canal_A5031|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_193729|VIGNA
http://swamp-project.org/cbec/field_9780|{"type":"MultiPolygon","coordinates":[[[[10.8222975216307,44.8196421985018],[10.8256720754046,44.8186772640718],[10.8254056348894,44.8181873040676],[10.8248411704783,44.818327324106],[10.8245312410579,44.8177844669328],[10.8221706697899,44.818536694647],[10.8222975216307,44.8196421985018]]]]}|http://swamp-project.org/cbec/canal_A5000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_247463|VIGNA
http://swamp-project.org/cbec/field_19354|{"type":"MultiPolygon","coordinates":[[[[10.6908397795397,44.8240048679889],[10.6899104694758,44.8243438009503],[10.6899104694758,44.8243438009503],[10.6903925214066,44.8252038046916],[10.6913461595973,44.824828376765],[10.6908397795397,44.8240048679889]]]]}|http://swamp-project.org/cbec/canal_I3184|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_169590|VIGNA
http://swamp-project.org/cbec/field_16507|{"type":"MultiPolygon","coordinates":[[[[10.7470518465455,44.7244819059256],[10.7479237361632,44.7253643754017],[10.7484661624489,44.7251687653505],[10.7474744524217,44.7241008275031],[10.7472050807564,44.7242596804167],[10.7470518465455,44.7244819059256]]]]}|http://swamp-project.org/cbec/canal_I3098|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_247710|VIGNA
http://swamp-project.org/cbec/field_33501|{"type":"MultiPolygon","coordinates":[[[[10.735251716029,44.7182999129992],[10.736774262072,44.7182871083485],[10.7367437758222,44.7148439151649],[10.7353502693452,44.7152890937351],[10.735251716029,44.7182999129992]]]]}|http://swamp-project.org/cbec/canal_A4002|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_47891|VIGNA
http://swamp-project.org/cbec/field_6233|{"type":"MultiPolygon","coordinates":[[[[10.8775030983439,44.7609181844831],[10.8796086384872,44.7602854743593],[10.8782836651431,44.7581329824878],[10.876682953799,44.7586064574546],[10.8771056259595,44.7593037801585],[10.8766393353917,44.7594400017647],[10.8766393353917,44.7594400017647],[10.8766393353917,44.7594400017647],[10.8775030983439,44.7609181844831]]]]}|http://swamp-project.org/cbec/canal_I5092|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_39736|VIGNA
http://swamp-project.org/cbec/field_12649|{"type":"MultiPolygon","coordinates":[[[[10.8565943110774,44.7494638677291],[10.8569566969223,44.7493039230803],[10.856746705338,44.7488220739785],[10.857506095446,44.7485709428058],[10.8578032590791,44.7490744801003],[10.858242495864,44.7489517939968],[10.8576712536908,44.7479905609173],[10.857467719954,44.7480477901444],[10.8570136514434,44.7473696438446],[10.8556213263185,44.7477697059314],[10.8565943110774,44.7494638677291]]]]}|http://swamp-project.org/cbec/canal_A6002|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_39736|VIGNA
http://swamp-project.org/cbec/field_32369|{"type":"MultiPolygon","coordinates":[[[[10.7756958608267,44.8193094562508],[10.7786347199732,44.8183463286547],[10.7779385962334,44.8173007807569],[10.7773980287097,44.8175037939357],[10.7771454425901,44.8169100315971],[10.7776872863083,44.8167486992854],[10.7771528987567,44.8158813264568],[10.7753690930437,44.8162982697009],[10.7756958608267,44.8193094562508]]]]}|http://swamp-project.org/cbec/canal_I4000|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_72290|VIGNA
http://swamp-project.org/cbec/field_6506|{"type":"MultiPolygon","coordinates":[[[[10.7870252866393,44.8158691985561],[10.7886149349638,44.8153968814406],[10.788214317643,44.8147226909801],[10.787162283933,44.8150048217982],[10.7872383050947,44.8151341320875],[10.7871088497895,44.8151827653415],[10.7871716377039,44.8153076220563],[10.7867493950602,44.8154167654823],[10.7870252866393,44.8158691985561]]]]}|http://swamp-project.org/cbec/canal_B3009|http://swamp-project.org/cbec/crop_57|http://swamp-project.org/cbec/farmer_200619|VIGNA
